Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
pharmkg_supersmall;backward_2;complex;ncrl;100;0.5;1;no_reasoner;[32.170238399505614, 8.402741080276396];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3679, 0.0042];[0.2216, 0.0085];[0.5142, 0.0];[0.6603, 0.0093];[0.5879, 0.0065];[0.675, 0.0113];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_2;complex;amie;100;0.5;1;no_reasoner;[31.739642477035524, 5.261822631432285];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3679, 0.0042];[0.2216, 0.0085];[0.5142, 0.0];[0.6603, 0.0093];[0.5879, 0.0065];[0.675, 0.0113];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_3;complex;ncrl;100;0.5;1;dcr;[124.4230085849762, 2.6988291794003243];[0.0768, 0.001];[0.0125, 0.0002];[0.0158, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2734, 0.0126];[0.2119, 0.0123];[0.2095, 0.013];[0.672, 0.0111];[0.5935, 0.0195];[0.6903, 0.0138];[0.6793, 0.0097];[0.5992, 0.0181];[0.7008, 0.0156]
pharmkg_supersmall;backward_3;complex;amie;100;0.5;1;dcr;[372.0204656124115, 9.23600203230805];[0.4774, 0.0007];[0.0141, 0.0005];[0.2115, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6012, 0.0126];[0.2113, 0.0133];[0.2619, 0.0119];[0.6777, 0.0136];[0.5984, 0.0124];[0.6927, 0.0244];[0.6776, 0.0098];[0.5968, 0.0128];[0.6935, 0.0175]
pharmkg_supersmall;backward_3;complex;ncrl;100;0.5;1;r2n;[104.9478554725647, 11.428572947334786];[0.0133, 0.0004];[0.0127, 0.0002];[0.0138, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.208, 0.011];[0.2083, 0.011];[0.2076, 0.0111];[0.6732, 0.0114];[0.5952, 0.0139];[0.6952, 0.0116];[0.6695, 0.0119];[0.5935, 0.0152];[0.6887, 0.0126]
pharmkg_supersmall;backward_3;complex;amie;100;0.5;1;r2n;[203.77329936027527, 16.338926158366778];[0.0132, 0.0001];[0.0129, 0.0001];[0.0136, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2364, 0.0153];[0.208, 0.0109];[0.2648, 0.0214];[0.6651, 0.0052];[0.5903, 0.0097];[0.6798, 0.0158];[0.6502, 0.0071];[0.5742, 0.0158];[0.6629, 0.0154]
pharmkg_supersmall;backward_3;complex;ncrl;100;0.5;1;gsbr;[65.39381937980652, 11.708117498642503];[0.0122, 0.0002];[0.0122, 0.0001];[0.0123, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2179, 0.0097];[0.2179, 0.0097];[0.2179, 0.0097];[0.6608, 0.0106];[0.5839, 0.0121];[0.6774, 0.0092];[0.6608, 0.0106];[0.5839, 0.0121];[0.6774, 0.0092]
pharmkg_supersmall;backward_3;complex;amie;100;0.5;1;gsbr;[129.40245361328124, 10.017559751538057];[0.0124, 0.0002];[0.0124, 0.0002];[0.0124, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2128, 0.0101];[0.2129, 0.01];[0.2126, 0.0102];[0.6629, 0.0115];[0.5887, 0.0105];[0.6806, 0.0141];[0.6633, 0.0118];[0.5895, 0.0115];[0.6806, 0.015]
pharmkg_supersmall;backward_3;complex;ncrl;100;0.5;1;cdcr;[196.9796443462372, 12.90514451593088];[0.1052, 0.0221];[0.0242, 0.0098];[0.0576, 0.0377];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9989, 0.0007];[0.9978, 0.0008];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2414, 0.0088];[0.1783, 0.008];[0.1761, 0.0075];[0.6903, 0.0098];[0.6065, 0.0139];[0.7161, 0.0094];[0.6943, 0.0123];[0.6105, 0.0162];[0.725, 0.0118]
pharmkg_supersmall;backward_3;complex;amie;100;0.5;1;cdcr;[552.686143732071, 15.505690446912066];[0.6261, 0.0023];[0.0616, 0.0033];[0.4656, 0.0046];[0.9997, 0.0004];[0.9994, 0.0008];[1.0, 0.0];[0.9983, 0.0012];[0.9967, 0.0024];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6851, 0.0053];[0.2058, 0.0088];[0.4394, 0.0139];[0.6606, 0.0131];[0.5879, 0.0179];[0.6661, 0.0181];[0.6283, 0.0161];[0.5589, 0.0256];[0.6234, 0.0079]
pharmkg_supersmall;backward_3;complex;ncrl;100;0.5;1;no_reasoner;[38.203196334838864, 19.07791031862871];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3679, 0.0042];[0.2216, 0.0085];[0.5142, 0.0];[0.6603, 0.0093];[0.5879, 0.0065];[0.675, 0.0113];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_3;complex;amie;100;0.5;1;no_reasoner;[27.237403631210327, 0.4865783288468851];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3679, 0.0042];[0.2216, 0.0085];[0.5142, 0.0];[0.6603, 0.0093];[0.5879, 0.0065];[0.675, 0.0113];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
